ID,State,StateID,StateText,TimeIn,TimeUserAck,TimePLCAck,MessageID,MessageText,Occur,GroupID,GroupText,Priority,Parameter1,Parameter2,Group,Class,HistoricalID,HasNotes,SortBuffer,TimeInUTC
75,4,$352,,13/09/2021,30/12/1899,30/12/1899,$4175,"Axes not released, please wait",1,$4171,Main drive,610,CP:.VC_MX_007_MS_WatchEnable,20000704,25,4,1342,0,,13/09/2021
57,4,$360,,13/09/2021,30/12/1899,30/12/1899,$4156,Ready for combined operation,1,$4138,Operation,310,CP:.VC_MX_006_MH_CombiReady,20000617,24,6,1343,0,,13/09/2021
75,0,$354,,13/09/2021,30/12/1899,13/09/2021,$4175,"Axes not released, please wait",1,$4171,Main drive,610,CP:.VC_MX_007_MS_WatchEnable,20000704,25,4,1344,0,,13/09/2021
57,0,$362,,13/09/2021,30/12/1899,13/09/2021,$4156,Ready for combined operation,1,$4138,Operation,310,CP:.VC_MX_006_MH_CombiReady,20000617,24,6,1345,0,,13/09/2021
58,4,$360,,13/09/2021,30/12/1899,30/12/1899,$4157,Combined operation,1,$4138,Operation,310,CP:.VC_MX_006_MH_CombiRun,20000618,24,6,1346,0,,13/09/2021
95,4,$352,,13/09/2021,30/12/1899,30/12/1899,$4202,"Serial fault leaflet not drawn, leaflet unit",1,$4192,Leaflet unit,640,CP:.VC_MX_025_MS_SfProKontrFalz,20002507,32,4,1347,0,,13/09/2021
58,0,$362,,13/09/2021,30/12/1899,13/09/2021,$4157,Combined operation,1,$4138,Operation,310,CP:.VC_MX_006_MH_CombiRun,20000618,24,6,1348,0,,13/09/2021
93,4,$352,,13/09/2021,30/12/1899,30/12/1899,$4200,Leaflet stack low,1,$4192,Leaflet unit,640,CP:.VC_MX_025_MS_MinProspekt,20002505,32,4,1349,0,,13/09/2021
57,4,$360,,13/09/2021,30/12/1899,30/12/1899,$4156,Ready for combined operation,1,$4138,Operation,310,CP:.VC_MX_006_MH_CombiReady,20000617,24,6,1350,0,,13/09/2021
93,0,$354,,13/09/2021,30/12/1899,13/09/2021,$4200,Leaflet stack low,1,$4192,Leaflet unit,640,CP:.VC_MX_025_MS_MinProspekt,20002505,32,4,1351,0,,13/09/2021
95,0,$354,,13/09/2021,30/12/1899,13/09/2021,$4202,"Serial fault leaflet not drawn, leaflet unit",1,$4192,Leaflet unit,640,CP:.VC_MX_025_MS_SfProKontrFalz,20002507,32,4,1352,0,,13/09/2021
